drive_id,name,outcome,invoice_id,is_invoice,document_type,entity_id,entity_source,counterparty_id,vendor_flag,coa,duplicate_of,timestamp
MELBOURNE PRESTIGE CENTRE EXCESS.pdf,MELBOURNE PRESTIGE CENTRE EXCESS.pdf,covered,,,,,,,,,inv#849,2026-07-31T00:13:09.710636
1774954825078-INV-01282.pdf,1774954825078-INV-01282.pdf,covered,,,,,,,,,inv#373,2026-07-31T00:13:09.737880
BCF33H-17112024M (1).pdf,BCF33H-17112024M (1).pdf,covered,,,,,,,,,inv#1311,2026-07-31T00:13:09.765331
Invoice 00962259.pdf,Invoice 00962259.pdf,stray_loaded,1759,True,tax_invoice,3,bill_to,3,MATCHED,5033,,2026-07-31T00:13:09.795045
March 2024 BAS - Drive Lah Australia Pty Ltd.pdf,March 2024 BAS - Drive Lah Australia Pty Ltd.pdf,covered,,,,,,,,,inv#1489,2026-07-31T00:13:14.813354
63936I.PDF,63936I.PDF,covered,,,,,,,,,inv#1189,2026-07-31T00:13:14.840627
"TAX INVOICE DM007 - PATTERSON, Kenneth - 1HXT197 (12.12.24) (1).pdf","TAX INVOICE DM007 - PATTERSON, Kenneth - 1HXT197 (12.12.24) (1).pdf",covered,,,,,,,,,inv#1247,2026-07-31T00:13:14.869230
Invoice INV-3190549.pdf,Invoice INV-3190549.pdf,covered,,,,,,,,,inv#1156,2026-07-31T00:13:14.897879
Screenshot 2025-03-27 at 11.19.42 am.png,Screenshot 2025-03-27 at 11.19.42 am.png,covered,,,,,,,,,inv#993,2026-07-31T00:13:14.927029
Invoice - RS - Drive Lah Ventures Holding Pte Ltd - 29.pdf,Invoice - RS - Drive Lah Ventures Holding Pte Ltd - 29.pdf,covered,,,,,,,,,inv#1577,2026-07-31T00:13:14.953772
25.0187.pdf,25.0187.pdf,covered,,,,,,,,,inv#679,2026-07-31T00:13:14.982104
INV02109504_A00062140_03032024.pdf,INV02109504_A00062140_03032024.pdf,covered,,,,,,,,,inv#1428,2026-07-31T00:13:15.011054
1773724000896-TYRE-REPLACEMENT-INVOICE.pdf,1773724000896-TYRE-REPLACEMENT-INVOICE.pdf,covered,,,,,,,,,inv#398,2026-07-31T00:13:15.039592
Drivelah Invoice for Sept Month.pdf,Drivelah Invoice for Sept Month.pdf,covered,,,,,,,,,inv#1353,2026-07-31T00:13:15.067446
47461_Fee invoice.pdf,47461_Fee invoice.pdf,stray_loaded,1760,True,tax_invoice,3,bill_to,72,MATCHED,5034,,2026-07-31T00:13:15.096979
51729_FEE INVOICE.pdf,51729_FEE INVOICE.pdf,covered,,,,,,,,,inv#897,2026-07-31T00:13:21.471215
Viren - SESmash Invoice.pdf,Viren - SESmash Invoice.pdf,covered,,,,,,,,,inv#1549,2026-07-31T00:13:21.499789
INV-01269.pdf,INV-01269.pdf,stray_loaded,1761,True,tax_invoice,3,bill_to,138,MATCHED,5032,,2026-07-31T00:13:21.529966
New Claim Acknowledgement 006ID3.pdf,New Claim Acknowledgement 006ID3.pdf,covered,,,,,,,,,inv#1089,2026-07-31T00:13:27.614246
2025-03-23 Invoice #3465 - Invoice (1).pdf,2025-03-23 Invoice #3465 - Invoice (1).pdf,covered,,,,,,,,,inv#923,2026-07-31T00:13:27.641632
INV 412-INV24_26849 GBL1750A.pdf,INV 412-INV24_26849 GBL1750A.pdf,covered,,,,,,,,,inv#1233,2026-07-31T00:13:27.671426
SGIN24-262740.pdf,SGIN24-262740.pdf,covered,,,,,,,,,inv#1496,2026-07-31T00:13:27.700592
Invoice_INVFR0508850.pdf,Invoice_INVFR0508850.pdf,covered,,,,,,,,,inv#433,2026-07-31T00:13:27.731029
1020147.PDF,1020147.PDF,covered,,,,,,,,,inv#1424,2026-07-31T00:13:27.759626
Invoice_INV_MI_22136.pdf,Invoice_INV_MI_22136.pdf,covered,,,,,,,,,inv#1379,2026-07-31T00:13:27.789232
SGIN24-262742.pdf,SGIN24-262742.pdf,covered,,,,,,,,,inv#1495,2026-07-31T00:13:27.820470
AU-MRKV03217300 TaxInvoice (1).pdf,AU-MRKV03217300 TaxInvoice (1).pdf,covered,,,,,,,,,inv#818,2026-07-31T00:13:27.853864
invoice_151.pdf,invoice_151.pdf,covered,,,,,,,,,inv#506,2026-07-31T00:13:27.881767
1770591950470-4014478_20260130_FEE-INVOICE-2.pdf,1770591950470-4014478_20260130_FEE-INVOICE-2.pdf,covered,,,,,,,,,inv#446,2026-07-31T00:13:27.909377
INV02186798_A00062140_06032024.pdf,INV02186798_A00062140_06032024.pdf,covered,,,,,,,,,inv#1471,2026-07-31T00:13:27.938024
INV-01280.pdf,INV-01280.pdf,covered,,,,,,,,,inv#448,2026-07-31T00:13:27.967688
00006455.pdf,00006455.pdf,covered,,,,,,,,,inv#1164,2026-07-31T00:13:28.033390
471KU3_Feeinvoice.pdf,471KU3_Feeinvoice.pdf,covered,,,,,,,,,inv#1127,2026-07-31T00:13:28.061139
SOA-000A2 -DRIVELAH.pdf,SOA-000A2 -DRIVELAH.pdf,covered,,,,,,,,,inv#1414,2026-07-31T00:13:28.090267
Invoice_CON08122_INVSGP12836 (1).pdf,Invoice_CON08122_INVSGP12836 (1).pdf,covered,,,,,,,,,inv#1173,2026-07-31T00:13:28.118540
SGIN25-562577.png,SGIN25-562577.png,stray_loaded,1762,True,invoice,1,bill_to,355,MATCHED,,,2026-07-31T00:13:28.147291
PS Marrickville-Invoice 0000390.pdf,PS Marrickville-Invoice 0000390.pdf,not_invoice,,False,other,,,,,,,2026-07-31T00:13:37.002357
EXCESS INVOICE SNP6563C (1).pdf,EXCESS INVOICE SNP6563C (1).pdf,covered,,,,,,,,,inv#1342,2026-07-31T00:13:38.857821
Excess Request (19).pdf,Excess Request (19).pdf,not_invoice,1763,False,letter,3,bill_to,,QUARANTINE,,,2026-07-31T00:13:38.949101
1777359481213-4035912_Fee-invoice.pdf,1777359481213-4035912_Fee-invoice.pdf,covered,,,,,,,,,inv#335,2026-07-31T00:13:54.509697
52483.jpg,52483.jpg,not_invoice,1764,False,receipt,2,currency,672,MATCHED,5025,,2026-07-31T00:13:54.538177
PS Marrickville-Invoice 0000347.pdf,PS Marrickville-Invoice 0000347.pdf,covered,,,,,,,,,inv#1161,2026-07-31T00:14:08.466980
1778650257487-90774687_Fee-invoice.pdf,1778650257487-90774687_Fee-invoice.pdf,covered,,,,,,,,,inv#289,2026-07-31T00:14:08.501621
EZH28B - New Claim Acknowledgement - VL40286805.pdf,EZH28B - New Claim Acknowledgement - VL40286805.pdf,covered,,,,,,,,,inv#983,2026-07-31T00:14:08.532663
1029764  - 391790 (1).PDF,1029764  - 391790 (1).PDF,covered,,,,,,,,,inv#991,2026-07-31T00:14:08.564877
INV02162381_A00062140_05032024.pdf,INV02162381_A00062140_05032024.pdf,covered,,,,,,,,,inv#1433,2026-07-31T00:14:08.595282
Invoice_CON10093_INVSGP13521.pdf,Invoice_CON10093_INVSGP13521.pdf,covered,,,,,,,,,inv#554,2026-07-31T00:14:08.625927
Placement of Motor Fleet Invoice 226640 - DRIVELA.pdf,Placement of Motor Fleet Invoice 226640 - DRIVELA.pdf,covered,,,,,,,,,inv#1071,2026-07-31T00:14:08.656144
AU-404381101407.pdf,AU-404381101407.pdf,covered,,,,,,,,,inv#463,2026-07-31T00:14:08.685549
AU-MRKV030014E8 TaxInvoice.pdf,AU-MRKV030014E8 TaxInvoice.pdf,covered,,,,,,,,,inv#1277,2026-07-31T00:14:08.714383
1776754787495-4034416_20260416_FEE-INVOICE.pdf,1776754787495-4034416_20260416_FEE-INVOICE.pdf,covered,,,,,,,,,inv#343,2026-07-31T00:14:08.746985
656XGQ - New Claim Acknowledgement.pdf,656XGQ - New Claim Acknowledgement.pdf,covered,,,,,,,,,inv#956,2026-07-31T00:14:08.777869
VR Graphics Invoice June 2024.pdf,VR Graphics Invoice June 2024.pdf,covered,,,,,,,,,inv#1450,2026-07-31T00:14:08.809013
AU-MRKV03231826 TaxInvoice.pdf,AU-MRKV03231826 TaxInvoice.pdf,covered,,,,,,,,,inv#788,2026-07-31T00:14:08.837761
1261748-002 - Recovery Letter (1).pdf,1261748-002 - Recovery Letter (1).pdf,covered,,,,,,,,,inv#1439,2026-07-31T00:14:08.867026
Final Reminder M2603741 TP EXCESS RECOVERY LETTER.pdf,Final Reminder M2603741 TP EXCESS RECOVERY LETTER.pdf,covered,,,,,,,,,inv#278,2026-07-31T00:14:08.897672
Quote.jpeg,Quote.jpeg,covered,,,,,,,,,inv#1008,2026-07-31T00:14:08.928019
M2954250.PNG,M2954250.PNG,covered,,,,,,,,,inv#1010,2026-07-31T00:14:08.958055
IMG_7836.jpg,IMG_7836.jpg,covered,,,,,,,,,inv#873,2026-07-31T00:14:08.985840
Invoice_CON08122_INVSGP13132.pdf,Invoice_CON08122_INVSGP13132.pdf,covered,,,,,,,,,inv#727,2026-07-31T00:14:09.014172
1776232914534-SGIN26-217406.pdf,1776232914534-SGIN26-217406.pdf,covered,,,,,,,,,inv#356,2026-07-31T00:14:09.043883
Nick_s invoices (15).pdf,Nick_s invoices (15).pdf,covered,,,,,,,,,inv#1283,2026-07-31T00:14:09.074823
AU-JCAUO-027399.pdf,AU-JCAUO-027399.pdf,stray_loaded,1765,True,tax_invoice,3,bill_to,564,MATCHED,6300,,2026-07-31T00:14:09.104475
Invoice-FDD2C2B-0007.pdf,Invoice-FDD2C2B-0007.pdf,covered,,,,,,,,,inv#393,2026-07-31T00:14:21.031295
Invoice INV-0009.pdf,Invoice INV-0009.pdf,stray_loaded,1766,True,tax_invoice,3,bill_to,,QUARANTINE,,,2026-07-31T00:14:21.058758
CK19CJ_FEE INVOICE.pdf,CK19CJ_FEE INVOICE.pdf,covered,,,,,,,,,inv#1040,2026-07-31T00:14:36.549625
20326-1 (8).pdf,20326-1 (8).pdf,covered,,,,,,,,,inv#1212,2026-07-31T00:14:36.578643
Invoice for NEW (Invoice No_ NW20250000010843).pdf,Invoice for NEW (Invoice No_ NW20250000010843).pdf,covered,,,,,,,,,inv#1111,2026-07-31T00:14:36.606123
freetexttaxinvoice.pdf,freetexttaxinvoice.pdf,covered,,,,,,,,,inv#1482,2026-07-31T00:14:36.636411
4109_001 (4).pdf,4109_001 (4).pdf,covered,,,,,,,,,inv#1035,2026-07-31T00:14:36.660628
illion Statement of Account - 391790 (2).PDF,illion Statement of Account - 391790 (2).PDF,covered,,,,,,,,,inv#1325,2026-07-31T00:14:36.689719
INV0000254955 Drivemate.pdf,INV0000254955 Drivemate.pdf,stray_loaded,1767,True,tax_invoice,3,bill_to,509,MATCHED,5060,,2026-07-31T00:14:36.718093
TAX INVOICE DM004 - RUTHVEN -  1HXT197 (25.10.24).pdf,TAX INVOICE DM004 - RUTHVEN -  1HXT197 (25.10.24).pdf,covered,,,,,,,,,inv#1324,2026-07-31T00:14:50.075183
042IZ8_Fee invoice.pdf,042IZ8_Fee invoice.pdf,covered,,,,,,,,,inv#1043,2026-07-31T00:14:50.107149
Invoice-FDD2C2B-0006.pdf,Invoice-FDD2C2B-0006.pdf,covered,,,,,,,,,inv#395,2026-07-31T00:14:50.135179
1779155977703-EBGI-3826179-5539043-1778166130530_EBAOGICLM_SLET_MT.pdf,1779155977703-EBGI-3826179-5539043-1778166130530_EBAOGICLM_SLET_MT.pdf,covered,,,,,,,,,inv#312,2026-07-31T00:14:50.163850
invoice_INV02186798.pdf,invoice_INV02186798.pdf,duplicate,,,,,,,,,inv#1471,2026-07-31T00:14:50.193795
IMG_7837.jpg,IMG_7837.jpg,covered,,,,,,,,,inv#821,2026-07-31T00:15:06.018093
Estimate 15922 (1).pdf,Estimate 15922 (1).pdf,not_invoice,1769,False,estimate,3,bill_to,139,MATCHED,5032,,2026-07-31T00:15:06.049371
AU-JCAU-006776.pdf,AU-JCAU-006776.pdf,stray_loaded,1770,True,tax_invoice,3,bill_to,93,MATCHED,6300,,2026-07-31T00:15:12.255205
1781669985601-1TC1KZ_00561671.pdf,1781669985601-1TC1KZ_00561671.pdf,covered,,,,,,,,,inv#293,2026-07-31T00:15:16.987411
CK19CJ (1).pdf,CK19CJ (1).pdf,covered,,,,,,,,,inv#1084,2026-07-31T00:15:17.014199
SLA7055Z Invoice.pdf,SLA7055Z Invoice.pdf,covered,,,,,,,,,inv#573,2026-07-31T00:15:17.044552
REPAIR INVOICE_TOP DENTS.jpeg,REPAIR INVOICE_TOP DENTS.jpeg,covered,,,,,,,,,inv#601,2026-07-31T00:15:17.073255
2025-02-25 Invoice #3464 - Invoice (1).pdf,2025-02-25 Invoice #3464 - Invoice (1).pdf,stray_loaded,1771,True,invoice,3,bill_to,84,MATCHED,6104,,2026-07-31T00:15:17.100217
Excess Request (6).pdf,Excess Request (6).pdf,covered,,,,,,,,,inv#1323,2026-07-31T00:15:21.549837
2131315.8.24-08.57.txt,2131315.8.24-08.57.txt,covered,,,,,,,,,inv#1250,2026-07-31T00:15:21.578048
1780973098709-INV-01291.pdf,1780973098709-INV-01291.pdf,covered,,,,,,,,,inv#296,2026-07-31T00:15:21.606860
Mova Automotive - Invoice_CBMI26030605.pdf,Mova Automotive - Invoice_CBMI26030605.pdf,stray_loaded,1772,True,tax_invoice,2,bill_to,,QUARANTINE,,,2026-07-31T00:15:21.635112
drive-lah-1293-1491-drive-mate-soccer-setsinvoice.pdf,drive-lah-1293-1491-drive-mate-soccer-setsinvoice.pdf,covered,,,,,,,,,inv#1308,2026-07-31T00:15:37.199080
December 2024 Superannuation.pdf,December 2024 Superannuation.pdf,covered,,,,,,,,,inv#1077,2026-07-31T00:15:37.225987
FTI00091921.pdf,FTI00091921.pdf,stray_loaded,1773,True,tax_invoice,3,bill_to,123,MATCHED,5033,,2026-07-31T00:15:37.256060
1779060114516-4386-EXCESS-INVOICE-1.pdf,1779060114516-4386-EXCESS-INVOICE-1.pdf,covered,,,,,,,,,inv#314,2026-07-31T00:15:53.025102
61274.pdf,61274.pdf,covered,,,,,,,,,inv#1404,2026-07-31T00:15:53.051036
Screenshot 2025-08-04 at 10.57.47 AM.png,Screenshot 2025-08-04 at 10.57.47 AM.png,covered,,,,,,,,,inv#651,2026-07-31T00:15:53.078628
image (2025-04-30T07_21_48Z).png,image (2025-04-30T07_21_48Z).png,covered,,,,,,,,,inv#909,2026-07-31T00:15:53.110071
Drive Lah Pte Ltd R0305240OD.pdf,Drive Lah Pte Ltd R0305240OD.pdf,covered,,,,,,,,,inv#1351,2026-07-31T00:15:53.138779
EBGI-3520631-4455812-1715330691124_EBAOGICLM_SLET_MT(1).pdf,EBGI-3520631-4455812-1715330691124_EBAOGICLM_SLET_MT(1).pdf,covered,,,,,,,,,inv#1494,2026-07-31T00:15:53.165906
SGIN25-562576 (1).pdf,SGIN25-562576 (1).pdf,covered,,,,,,,,,inv#560,2026-07-31T00:15:53.196075
FLM - 27304131_Fee invoice - 669LL9.pdf,FLM - 27304131_Fee invoice - 669LL9.pdf,covered,,,,,,,,,inv#590,2026-07-31T00:15:53.221505
Invoice INV135860.pdf,Invoice INV135860.pdf,duplicate,,,,,,,,,inv#1264,2026-07-31T00:15:53.250049
20240905 Invoice - Data Management.pdf,20240905 Invoice - Data Management.pdf,duplicate,,,,,,,,,inv#1380,2026-07-31T00:15:57.240069
1775174401447-81866288_Fee-Invoice.pdf,1775174401447-81866288_Fee-Invoice.pdf,covered,,,,,,,,,inv#367,2026-07-31T00:16:12.924564
Invoice_INV_MI_27265.pdf,Invoice_INV_MI_27265.pdf,covered,,,,,,,,,inv#707,2026-07-31T00:16:12.952134
Drivemate Invoice FT00000012 Dec25 Unpaid.pdf,Drivemate Invoice FT00000012 Dec25 Unpaid.pdf,duplicate,,,,,,,,,inv#737,2026-07-31T00:16:12.982757
INV02294310_A00062140_11032024.pdf,INV02294310_A00062140_11032024.pdf,covered,,,,,,,,,inv#1015,2026-07-31T00:16:26.922321
SMU4162A Invoice.pdf,SMU4162A Invoice.pdf,covered,,,,,,,,,inv#661,2026-07-31T00:16:26.950181
2025-01-25 Invoice #3463 - Invoice.pdf,2025-01-25 Invoice #3463 - Invoice.pdf,covered,,,,,,,,,inv#1183,2026-07-31T00:16:26.977581
Invoice INV-4418 (3).pdf,Invoice INV-4418 (3).pdf,covered,,,,,,,,,inv#924,2026-07-31T00:16:27.005153
659IX4 - Fee invoice.pdf,659IX4 - Fee invoice.pdf,covered,,,,,,,,,inv#975,2026-07-31T00:16:27.034219
Invoice INV-5992.pdf,Invoice INV-5992.pdf,covered,,,,,,,,,inv#1125,2026-07-31T00:16:27.062022
Invoice_101029.pdf,Invoice_101029.pdf,covered,,,,,,,,,inv#877,2026-07-31T00:16:27.091469
WhatsApp Image 2025-06-06 at 17.56.12.jpeg,WhatsApp Image 2025-06-06 at 17.56.12.jpeg,covered,,,,,,,,,inv#794,2026-07-31T00:16:27.121256
Drive Lah Q1 Sept 2025 Super.pdf,Drive Lah Q1 Sept 2025 Super.pdf,not_invoice,1777,False,report,3,bill_to,28,MATCHED,6500,,2026-07-31T00:16:27.149489
INV-01240 (1).pdf,INV-01240 (1).pdf,covered,,,,,,,,,inv#664,2026-07-31T00:16:43.228959
INV-01281.pdf,INV-01281.pdf,stray_loaded,1778,True,tax_invoice,3,bill_to,138,MATCHED,5032,,2026-07-31T00:16:43.257666
Invoice_INVFR0384762 (1).pdf,Invoice_INVFR0384762 (1).pdf,covered,,,,,,,,,inv#985,2026-07-31T00:16:49.344723
30062025- SJL2912Z-INV-  684bd3059f3e58a10161d3b9-JULIE.pdf,30062025- SJL2912Z-INV-  684bd3059f3e58a10161d3b9-JULIE.pdf,covered,,,,,,,,,inv#766,2026-07-31T00:16:49.373135
1778661052665-Invoice_AAU201391_2026-04-23_2026-04-23_41455.pdf,1778661052665-Invoice_AAU201391_2026-04-23_2026-04-23_41455.pdf,covered,,,,,,,,,inv#316,2026-07-31T00:16:49.402176
INV-01242.pdf,INV-01242.pdf,covered,,,,,,,,,inv#665,2026-07-31T00:16:49.432045
Invoice_RMI24060009_DRIVE LAH PTE LTD.pdf,Invoice_RMI24060009_DRIVE LAH PTE LTD.pdf,covered,,,,,,,,,inv#1445,2026-07-31T00:16:49.461957
Invoice INV132448.pdf,Invoice INV132448.pdf,covered,,,,,,,,,inv#1525,2026-07-31T00:16:49.488102
AU-MRKV030986B7 TaxInvoice (1).pdf,AU-MRKV030986B7 TaxInvoice (1).pdf,covered,,,,,,,,,inv#1113,2026-07-31T00:16:49.515565
Invoice#0020.pdf,Invoice#0020.pdf,covered,,,,,,,,,inv#1430,2026-07-31T00:16:49.545794
WhatsApp Image 2025-02-20 at 17.29.48.jpeg,WhatsApp Image 2025-02-20 at 17.29.48.jpeg,covered,,,,,,,,,inv#1095,2026-07-31T00:16:49.575776
SOA-000A4-AUGUST -DRIVELAH.PDF,SOA-000A4-AUGUST -DRIVELAH.PDF,covered,,,,,,,,,inv#1359,2026-07-31T00:16:49.603258
Invoice_INV_MI_26433.pdf,Invoice_INV_MI_26433.pdf,covered,,,,,,,,,inv#708,2026-07-31T00:16:49.632258
DRIVE MATE FTI00089463.pdf,DRIVE MATE FTI00089463.pdf,covered,,,,,,,,,inv#1140,2026-07-31T00:16:49.655982
Invoice INV-0150.pdf,Invoice INV-0150.pdf,covered,,,,,,,,,inv#1032,2026-07-31T00:16:49.685821
133IP2_FEE INVOICE.pdf,133IP2_FEE INVOICE.pdf,covered,,,,,,,,,inv#978,2026-07-31T00:16:49.714052
1NA7GL_Fee invoice (1).pdf,1NA7GL_Fee invoice (1).pdf,covered,,,,,,,,,inv#1204,2026-07-31T00:16:49.742077
4845_003.pdf,4845_003.pdf,covered,,,,,,,,,inv#1314,2026-07-31T00:16:49.772332
Tokio2.PNG,Tokio2.PNG,covered,,,,,,,,,inv#1357,2026-07-31T00:16:49.799893
INV 407-INV24-24809 GBL1750A.pdf,INV 407-INV24-24809 GBL1750A.pdf,covered,,,,,,,,,inv#1435,2026-07-31T00:16:49.828240
00006444.pdf,00006444.pdf,covered,,,,,,,,,inv#1166,2026-07-31T00:16:49.856172
25.0101 (1).pdf,25.0101 (1).pdf,covered,,,,,,,,,inv#895,2026-07-31T00:16:49.887588
SOA-000A1 -DRIVELAH.pdf,SOA-000A1 -DRIVELAH.pdf,covered,,,,,,,,,inv#1454,2026-07-31T00:16:49.915723
DRIVE MATE AUSTRALIA PTY LTD FTI00090279 (1).pdf,DRIVE MATE AUSTRALIA PTY LTD FTI00090279 (1).pdf,covered,,,,,,,,,inv#939,2026-07-31T00:16:49.944601
1770285069064-YS-10901.pdf,1770285069064-YS-10901.pdf,covered,,,,,,,,,inv#451,2026-07-31T00:16:49.972427
Invoice_101461 (1).pdf,Invoice_101461 (1).pdf,covered,,,,,,,,,inv#787,2026-07-31T00:16:49.999267
1782005822932-Invoice_106782.pdf,1782005822932-Invoice_106782.pdf,covered,,,,,,,,,inv#283,2026-07-31T00:16:50.028678
Invoice INV-3190566.pdf,Invoice INV-3190566.pdf,covered,,,,,,,,,inv#1061,2026-07-31T00:16:50.057319
DRIVE MATE FTI00089852.pdf,DRIVE MATE FTI00089852.pdf,covered,,,,,,,,,inv#1139,2026-07-31T00:16:50.087577
Excess Request 752IN2 (1).pdf,Excess Request 752IN2 (1).pdf,covered,,,,,,,,,inv#1126,2026-07-31T00:16:50.114992
1775117882609-TAX-INVOICE-DM023-TAYLOR-Julie-DM-85875512-25.03.26.pdf,1775117882609-TAX-INVOICE-DM023-TAYLOR-Julie-DM-85875512-25.03.26.pdf,covered,,,,,,,,,inv#368,2026-07-31T00:16:50.143114
PS Marrickville-Invoice 0000342.pdf,PS Marrickville-Invoice 0000342.pdf,covered,,,,,,,,,inv#1195,2026-07-31T00:16:50.227607
Anytime 14598 Amended Invoice (1).pdf,Anytime 14598 Amended Invoice (1).pdf,covered,,,,,,,,,inv#825,2026-07-31T00:16:50.255980
Invoice_CON08122_INVSGP12836.pdf,Invoice_CON08122_INVSGP12836.pdf,covered,,,,,,,,,inv#1173,2026-07-31T00:16:50.282768
2024-04-30 Invoice #3454_ - Invoice.pdf,2024-04-30 Invoice #3454_ - Invoice.pdf,covered,,,,,,,,,inv#1509,2026-07-31T00:16:50.311763
1026645.PDF,1026645.PDF,covered,,,,,,,,,inv#1260,2026-07-31T00:16:50.340188
Invoice INV-6299 (1).pdf,Invoice INV-6299 (1).pdf,stray_loaded,1779,True,tax_invoice,3,bill_to,,QUARANTINE,,,2026-07-31T00:16:50.369422
Tax Invoice #13254 (2).pdf,Tax Invoice #13254 (2).pdf,stray_loaded,1780,True,tax_invoice,3,bill_to,139,MATCHED,5032,,2026-07-31T00:17:05.321751
Excess Request 21st Jan 2025 (2).pdf,Excess Request 21st Jan 2025 (2).pdf,covered,,,,,,,,,inv#1170,2026-07-31T00:17:11.970527
VH-PI-25-007095.pdf,VH-PI-25-007095.pdf,covered,,,,,,,,,inv#519,2026-07-31T00:17:11.998724
SNP1974H Invoice.pdf,SNP1974H Invoice.pdf,covered,,,,,,,,,inv#617,2026-07-31T00:17:12.028393
SGIN24-205441.pdf,SGIN24-205441.pdf,covered,,,,,,,,,inv#1497,2026-07-31T00:17:12.058246
Image 8-29-24 at 9.07 PM.jpeg,Image 8-29-24 at 9.07 PM.jpeg,covered,,,,,,,,,inv#1386,2026-07-31T00:17:12.085533
Invoice INV-6643.pdf,Invoice INV-6643.pdf,covered,,,,,,,,,inv#626,2026-07-31T00:17:12.115094
M251062980.pdf,M251062980.pdf,covered,,,,,,,,,inv#563,2026-07-31T00:17:12.143304
Excess Request (7).pdf,Excess Request (7).pdf,covered,,,,,,,,,inv#982,2026-07-31T00:17:12.172209
1034296.PDF,1034296.PDF,covered,,,,,,,,,inv#719,2026-07-31T00:17:12.200528
VL40280662.pdf,VL40280662.pdf,covered,,,,,,,,,inv#805,2026-07-31T00:17:12.229921
PS Marrickville-Invoice 0000346 (1).pdf,PS Marrickville-Invoice 0000346 (1).pdf,covered,,,,,,,,,inv#1220,2026-07-31T00:17:12.261665
Invoice-FDD2C2B-0002.pdf,Invoice-FDD2C2B-0002.pdf,stray_loaded,1781,True,invoice,2,bill_to,87,MATCHED,6701,,2026-07-31T00:17:12.292489
AlMo_invoice_Drivemate_OTOPLUG_September(2025_09_30).pdf,AlMo_invoice_Drivemate_OTOPLUG_September(2025_09_30).pdf,stray_loaded,1782,True,invoice,3,bill_to,649,MATCHED,5030,,2026-07-31T00:17:28.606193
TAX INVOICE DM021.pdf,TAX INVOICE DM021.pdf,stray_loaded,1783,True,tax_invoice,3,bill_to,111,MATCHED,5001,,2026-07-31T00:17:42.173491
20250923 ATO - Overdue Super - Drive Lah.pdf,20250923 ATO - Overdue Super - Drive Lah.pdf,not_invoice,,,other,,,,,,,2026-07-31T00:17:57.464208
image - 2025-01-23T084436.973.png,image - 2025-01-23T084436.973.png,covered,,,,,,,,,inv#1171,2026-07-31T00:17:57.493748
Copy of Nick_s invoices.pdf,Copy of Nick_s invoices.pdf,covered,,,,,,,,,inv#1283,2026-07-31T00:17:57.523295
invoice_INV02329104.pdf,invoice_INV02329104.pdf,covered,,,,,,,,,inv#1013,2026-07-31T00:17:57.553718
$2490_OCT_DRIVELAH.pdf,$2490_OCT_DRIVELAH.pdf,covered,,,,,,,,,inv#1267,2026-07-31T00:17:57.583844
SGIN24-658957.pdf,SGIN24-658957.pdf,stray_loaded,1784,True,tax_invoice,2,bill_to,355,MATCHED,,,2026-07-31T00:17:57.612447
Screenshot 2024-06-09 131405.png,Screenshot 2024-06-09 131405.png,covered,,,,,,,,,inv#1467,2026-07-31T00:18:13.991734
TOKIO (1).PNG,TOKIO (1).PNG,covered,,,,,,,,,inv#1011,2026-07-31T00:18:14.019290
1773973873190-Invoice-69a647cbacb8219c1c82d170.pdf,1773973873190-Invoice-69a647cbacb8219c1c82d170.pdf,covered,,,,,,,,,inv#387,2026-07-31T00:18:14.048665
Drive_AS_Jan 29-Feb 04_003.pdf,Drive_AS_Jan 29-Feb 04_003.pdf,covered,,,,,,,,,inv#1582,2026-07-31T00:18:14.138248
inv 2536629.pdf,inv 2536629.pdf,covered,,,,,,,,,inv#487,2026-07-31T00:18:14.167993
freetexttaxinvoice (1) (1).pdf,freetexttaxinvoice (1) (1).pdf,covered,,,,,,,,,inv#1297,2026-07-31T00:18:14.195460
Invoice INV-3190605.pdf,Invoice INV-3190605.pdf,covered,,,,,,,,,inv#627,2026-07-31T00:18:14.225107
30044868 DRILC 0002 (1).pdf,30044868 DRILC 0002 (1).pdf,covered,,,,,,,,,inv#970,2026-07-31T00:18:14.254547
Nick_s invoices (14).pdf,Nick_s invoices (14).pdf,covered,,,,,,,,,inv#1283,2026-07-31T00:18:14.286352
Invoice_CON08122_INVSGP12566.pdf,Invoice_CON08122_INVSGP12566.pdf,covered,,,,,,,,,inv#1425,2026-07-31T00:18:14.316510
Screenshot 2025-07-03 at 10.08.32 PM.png,Screenshot 2025-07-03 at 10.08.32 PM.png,stray_loaded,1785,True,tax_invoice,3,bill_to,145,MATCHED,5032,,2026-07-31T00:18:14.343938
Invoice_230477_from_ACE_Administration_Services_Pty_Ltd.pdf,Invoice_230477_from_ACE_Administration_Services_Pty_Ltd.pdf,stray_loaded,1786,True,tax_invoice,3,bill_to,28,MATCHED,6500,,2026-07-31T00:18:30.647044
Invoice INV-1663.pdf,Invoice INV-1663.pdf,covered,,,,,,,,,inv#1216,2026-07-31T00:18:45.910677
25.0187 (1).pdf,25.0187 (1).pdf,covered,,,,,,,,,inv#679,2026-07-31T00:18:45.940432
INV0000212373 Jul Profit sharing invoice.pdf,INV0000212373 Jul Profit sharing invoice.pdf,stray_loaded,1787,True,tax_invoice,3,bill_to,509,MATCHED,5060,,2026-07-31T00:18:45.969636
